src_port,dst_port,protocol,app_service,flow_duration,src_bytes,dst_bytes,connection_state,missed_data,tcp_flags,src_packets,src_ip_bytes,dst_packets,dst_ip_bytes,label
13863,25,2,2,1.372573995216415,7408,3020,2,98,2,11,1280,32,1051,0
41355,80,1,5,0.6239618228193817,3003,,3,71,3,45,1339,38,975,0
58242,443,0,6,0.4689994751412323,8265,,1,484,1,21,674,8,1485,0
12288,80,0,6,0.12393802071950666,7052,9197,5,327,2,40,1497,7,1163,0
12709,80,1,6,0.6615706352890015,6347,8962,3,336,4,19,472,45,482,0
10311,22,2,2,0.09159932210105937,,6405,0,329,5,4,403,17,1275,0
11182,22,0,2,2.808548016809255,4558,5616,5,14,3,35,746,,111,1
43118,110,2,0,1.698374033530468,8896,96,0,415,2,43,1290,16,839,1
63741,53,1,3,2.793397689514138,,8347,4,254,4,15,984,43,1256,0
10465,21,2,5,3.296678561977062,3851,883,5,204,1,6,822,28,255,0
29687,443,2,3,0.7137287620699516,,7724,2,14,3,18,713,8,224,1
50489,53,0,4,0.143935452727457,1526,1587,3,28,5,8,1278,,821,0
19842,80,2,0,1.2315539487361875,,4192,4,333,3,27,329,27,1024,0
17275,443,2,3,0.054561521967116944,964,9203,4,208,2,6,244,7,105,1
33110,53,2,6,0.31492214658230244,3596,8173,5,107,0,48,880,9,1290,0
48032,22,1,5,0.08493617815601895,,3883,5,142,2,43,505,,1405,0
2079,443,0,5,0.2507987613138234,5768,9515,4,38,3,6,648,,417,0
54304,53,1,4,0.8439675756413574,3829,6869,1,117,4,45,1420,12,433,0
1126,80,0,2,0.05947062801937597,3938,,4,427,4,38,1284,24,532,1
10058,443,1,4,,399,,2,454,5,21,790,18,1463,0
64674,110,1,2,0.33224452080052114,5721,602,3,206,5,22,188,30,130,0
1169,21,0,1,3.107648478327775,6077,5248,4,445,3,1,440,42,493,0
58579,443,0,2,0.01700271057767866,5068,1756,4,451,3,38,1341,14,1069,1
61796,21,1,4,2.43221388679856,1016,3168,3,425,0,1,289,28,1191,0
50229,21,0,5,0.8571998615006962,1296,7756,3,82,0,13,1142,48,246,0
52140,53,2,6,0.9011898118231306,6333,5789,4,480,2,37,544,19,1363,0
55390,21,2,2,1.0446449109082168,5317,4110,1,269,4,44,1310,14,999,0
18372,25,2,5,3.898745568533768,7908,183,5,310,2,38,1367,36,461,1
18358,110,0,6,0.17641515439201738,5430,6325,4,280,0,10,418,14,1183,1
5990,53,1,6,3.8277420346322586,7378,3506,2,106,4,24,682,13,518,0
10738,110,0,6,0.824711159641703,,6590,3,235,3,7,116,6,1038,0
1667,80,2,5,0.6848911390858411,2139,2603,4,388,4,25,1316,25,412,0
30737,22,0,3,2.0544717263699432,,4747,3,471,0,34,1416,25,761,0
61204,21,2,3,2.684801343488667,3653,8020,1,2,4,19,324,,1014,0
47470,80,1,1,4.156407134840735,9236,4554,1,0,1,30,951,11,211,0
51255,21,2,3,0.19206149240253856,6949,9822,0,45,2,20,627,42,1273,0
29201,80,1,4,4.665192126210082,1152,5681,2,90,0,39,824,12,616,0
44136,25,2,4,0.2199000938046145,1955,7850,4,38,1,30,491,37,136,0
23330,110,0,0,1.1963761887850117,7567,8374,5,427,0,48,479,9,146,0
37259,22,2,5,0.7813252223678661,5568,677,5,421,0,31,105,17,647,0
27872,22,0,4,,1649,7472,5,22,5,29,492,22,295,0
63761,53,2,4,0.47320256594132304,3209,,3,421,2,25,956,41,1119,1
56620,53,1,6,1.2990194062040255,6399,6524,2,158,2,2,1099,31,868,0
51877,22,2,4,2.788492583548294,,9453,0,142,0,42,1081,15,1451,0
5040,53,2,3,0.7729340410917391,8673,5809,5,333,0,34,138,9,921,0
51128,21,0,4,1.804221320167538,226,9317,1,256,3,7,759,42,188,0
57481,110,0,6,0.18394431704580816,289,5639,0,256,2,49,1162,45,885,0
52625,22,0,1,0.46185332076163466,160,,4,462,4,7,1282,48,1008,0
54746,53,1,1,0.48561483408567874,7086,7949,1,477,4,17,850,4,228,1
22886,21,0,0,3.39301164307712,3068,3729,2,232,2,42,440,16,407,0
63550,53,1,3,0.18778139993896747,9903,2992,0,291,3,5,1281,22,747,0
10369,110,0,0,2.469937701752599,6553,2932,3,380,1,6,779,10,129,0
30106,443,2,3,1.0374737559885285,6456,4871,2,416,3,21,832,45,496,0
47105,21,0,6,0.006631486526348596,1895,6966,2,428,1,34,281,3,1030,0
40566,53,2,4,0.40540510130107754,1169,4421,4,471,5,28,945,6,85,0
19562,22,0,0,0.5502832311281408,1813,5894,0,342,0,24,313,39,869,0
28450,25,1,1,1.4657000070336055,7554,9745,0,166,2,29,826,17,1101,0
64012,80,1,3,3.348534682233714,,5622,3,120,4,15,466,22,912,1
43108,80,2,6,0.9787684877685601,9353,8700,5,116,3,26,106,45,630,0
59987,53,1,3,3.947429620263679,9066,9753,3,346,2,8,1192,21,1224,0
21335,110,0,6,0.3841616423749945,2320,3875,3,176,1,29,1046,36,1161,0
60189,21,0,2,2.282738657659573,8060,9124,0,269,5,14,1102,37,682,0
41337,80,1,1,2.5352761132694983,2150,6994,5,126,3,32,750,13,390,0
28104,21,1,3,0.277398335948992,225,3826,5,151,0,12,1338,16,66,0
36597,443,0,1,2.4884801023272556,9686,5583,5,177,3,4,186,2,1192,0
60181,21,0,5,1.3384952590076378,4229,324,2,148,0,40,1214,47,977,0
40343,25,1,0,2.1858625648287395,,4379,1,297,2,26,739,25,148,0
23413,53,0,6,1.1011961325939488,598,1663,1,453,5,2,806,21,1417,0
28982,110,0,6,0.9764354373672725,4040,2616,0,0,3,3,761,28,628,0
21618,110,0,5,0.4663124170922568,,1429,3,304,5,46,1253,46,927,0
9233,110,2,4,,2851,8516,0,204,5,33,389,15,186,1
24361,22,2,4,0.6114325521474006,4635,6306,4,359,3,27,1248,4,813,0
24369,21,2,4,2.3454980134606895,8401,7725,4,496,3,43,81,,1423,0
8528,25,1,6,0.22771926272346055,9148,8155,0,458,0,6,359,43,1071,1
19761,22,2,3,1.7282276784638748,646,,0,222,5,44,719,21,1303,0
44220,22,2,1,0.08133710040452535,3387,3922,3,176,2,43,1136,,1347,0
54053,53,1,3,0.3266223993448678,779,1282,4,482,2,12,788,24,338,0
9947,21,2,2,0.15239863555904565,8673,2357,5,194,5,49,397,41,664,0
61359,110,0,5,0.14739152738963002,132,2658,2,434,2,25,180,10,648,0
28621,443,1,5,1.062341293206196,5583,7571,4,94,4,48,363,9,510,0
30943,53,1,3,0.16862798616448793,4735,9654,3,337,0,47,955,,889,0
59198,25,0,0,0.12061394890901389,4401,2304,1,16,5,32,184,29,979,1
4818,53,1,3,0.44910804542326765,7666,5195,2,132,5,13,1374,46,428,0
52101,25,0,6,0.3436757677517075,,9058,5,88,2,13,953,35,1458,0
39100,21,1,1,6.974318010652228,6701,4927,0,161,1,45,382,18,347,0
64181,443,2,3,1.552621884821825,5477,1309,0,193,4,23,964,31,1452,0
50755,110,0,3,1.6268434882438414,5416,8562,5,239,4,42,1446,18,1080,1
10996,80,1,0,0.43980984455264105,1806,,1,453,2,30,251,44,1029,0
57839,21,1,4,5.559777452090163,4433,,3,452,1,43,1393,32,147,0
23123,53,2,3,0.012349610055950588,7777,1259,5,396,5,38,853,34,297,0
39842,21,0,2,0.02096279612808538,79,1100,4,434,5,2,705,44,1135,0
21281,21,0,3,1.139495959991683,2634,4261,0,470,2,36,1433,23,571,0
38684,21,2,1,0.4814387438688861,5185,7996,3,459,0,10,938,42,155,1
15361,25,0,2,1.8572284652899766,2065,7861,4,296,3,39,518,7,1459,0
11872,443,2,5,0.6945053467832173,3038,333,5,262,3,8,540,1,1320,1
45426,21,0,2,0.48038872118506615,,5612,4,291,3,,1423,4,1457,0
31835,110,0,2,0.609864518272896,2511,3033,5,442,3,42,725,23,300,0
4832,53,1,6,2.1364084964640266,,8316,0,286,0,24,511,,706,1
12505,53,1,3,1.1120253665397453,3438,887,3,351,5,47,903,4,1378,0
51398,80,1,4,0.5706546712158516,1867,1015,2,437,2,7,504,37,970,0
49468,25,0,4,9.834538978137353e-05,,4686,0,402,2,16,1279,,360,0
21696,53,2,0,1.9279549932072781,9079,2381,2,329,1,4,1112,14,852,0
44301,53,0,1,3.8996065871345,9256,6539,2,321,3,13,1040,42,1402,0
17966,110,1,4,,4377,8882,4,175,4,29,638,36,421,0
25739,25,0,0,0.6027283641093348,5811,6672,2,349,2,35,453,44,1205,0
61819,21,2,4,1.8270758138970822,5973,1965,1,133,5,16,380,5,79,0
16324,21,1,1,0.23845849472492953,6419,408,2,274,5,16,1231,3,65,0
49845,80,0,6,4.549652630190552,6831,3015,3,223,5,29,65,11,904,0
35776,53,0,0,0.49555704886904817,5782,3559,2,385,4,45,1097,44,1300,0
32600,53,0,6,2.3834778339452596,6539,241,1,180,2,36,236,1,1413,0
49945,110,2,3,1.644134861792347,,5498,0,455,5,,268,21,1171,1
52975,80,0,6,1.9525115237062143,9997,1246,4,468,2,14,94,37,1408,1
61855,25,0,6,0.6173486799545231,8900,7082,1,447,0,34,326,,1344,0
48371,443,0,3,2.044538511781006,194,3062,3,14,3,47,499,12,235,1
48505,443,2,0,1.125824664648347,,1620,3,307,4,49,933,47,838,0
15516,443,0,1,,8302,9275,1,317,4,31,1204,39,475,0
22253,22,2,4,3.2721570322342535,1858,5203,3,307,1,49,621,39,1408,0
24029,22,1,4,5.537988981390097,1365,9686,1,70,4,2,1436,15,1009,0
40362,22,1,5,0.17223406406720665,600,3865,3,397,0,16,897,15,1156,1
59039,25,0,1,3.949867672933349,,1557,3,319,2,22,357,22,654,0
12484,110,2,6,2.502444404000457,3668,5829,3,34,3,31,292,25,889,0
34594,53,1,0,1.287593159360857,,7682,1,111,1,42,844,43,264,0
20892,110,2,4,1.179496824137205,,3430,0,291,1,42,1154,15,702,0
55410,22,2,4,4.0036388345609675,9154,1404,5,400,5,10,807,41,1323,0
39222,25,2,6,0.7098066773404832,9744,9416,1,179,4,9,513,19,531,1
40416,80,2,5,1.0710314809418104,4367,9193,4,133,3,48,971,10,643,1
50093,443,2,0,1.1802088395189951,5790,2980,0,177,4,5,601,42,1054,1
50265,25,1,4,2.2482149118371764,4355,5452,4,275,0,46,618,30,1231,0
28102,53,1,2,1.1132483929609949,7070,7896,5,132,0,2,1275,28,128,0
6344,53,1,0,2.188060612313536,6701,1310,0,284,4,45,403,45,1412,0
23719,25,0,0,0.7945535081407902,,1427,3,439,0,27,1486,,87,0
16697,110,2,3,0.4887019007761093,1554,6887,3,454,4,33,1210,10,128,0
5418,21,2,6,0.760401770354947,3430,,3,53,4,1,747,10,763,0
28321,21,1,6,1.2249928069947182,8407,5272,2,447,5,43,928,2,489,0
11070,443,2,6,1.9800981196641736,1085,3483,0,455,0,21,1014,2,471,0
13579,110,0,5,0.7813352225839024,2136,3287,1,486,3,40,677,40,643,0
43368,25,1,0,0.9946318304670706,,7035,0,118,0,31,1189,21,1368,0
39157,110,0,6,1.163648481762749,,7778,4,99,0,36,542,8,588,0
41624,443,0,6,,7562,7804,4,342,3,46,1479,,1095,0
5052,53,1,5,0.1633378718812426,1950,5270,4,115,4,,520,12,428,0
8682,25,1,1,0.05390550779513026,2907,6,3,418,2,39,579,14,899,0
50281,80,0,2,6.958577670610964,6368,6538,4,192,5,34,1019,,478,0
18537,443,2,1,4.693782743858094,7083,1234,4,395,4,19,1169,11,230,1
63533,21,2,1,0.19453354580673143,9892,5609,4,322,0,8,1158,12,595,0
9801,80,0,6,2.2643052594397126,1680,1843,1,243,1,10,1044,26,352,0
52929,110,0,6,0.04053621897609294,4531,6043,3,194,4,29,1388,1,647,0
11758,25,1,2,5.815412974628159,1572,9194,1,100,3,5,519,7,865,0
4413,25,0,1,0.12709708896539973,2707,6268,0,305,4,49,560,32,758,0
48137,53,0,3,0.41526731435615605,9116,,2,305,2,43,694,38,632,0
34697,80,0,4,0.8559698349282213,6932,9339,5,328,5,16,1107,3,1198,0
6383,22,1,0,1.6870137881131395,9501,226,5,460,0,30,507,48,127,0
12925,25,0,2,1.613608202319692,,,4,251,0,38,875,34,1433,1
62566,80,0,3,1.1157654473373517,2846,1390,5,74,4,45,380,3,320,1
48762,25,0,1,1.4185849891998021,6898,7873,1,487,2,42,849,46,307,0
49788,21,0,3,0.6218657775381563,2711,6023,3,185,4,36,1006,16,1273,0
36322,25,2,3,5.353159988497694,6797,2197,5,91,5,,383,37,1453,1
19286,22,2,1,0.97225934715048,,8468,0,286,2,32,904,47,650,0
58764,80,1,6,2.6695780146164854,4690,2466,2,167,1,8,67,14,708,1
49481,110,0,1,0.6095095106036045,844,9350,4,224,4,17,1409,10,795,0
5124,22,0,2,3.3038267163998674,6574,5895,3,341,5,20,196,,142,0
43951,22,1,0,0.2364684517336899,8882,6862,3,497,3,15,1446,1,1414,0
12871,25,2,3,2.84314276416551,,5354,5,96,1,30,521,26,119,0
22273,443,2,5,2.086312414229779,1108,6576,4,448,3,,1308,,1370,0
51864,110,0,6,3.8824562166321077,6203,9877,1,376,4,43,1312,16,753,1
41957,22,1,1,0.6553535009791838,4722,1097,2,297,4,19,1019,7,728,0
7169,53,1,5,0.051687459878261066,4505,3859,4,157,2,34,263,,1023,0
39009,22,1,5,1.4388244264358327,7667,8901,2,170,0,23,833,9,403,0
53992,21,2,5,1.65927318882822,7739,4448,2,440,3,6,1156,36,114,0
32802,443,0,6,3.88067017804801,1659,6382,1,498,3,9,355,16,146,0
48049,53,2,2,0.010408568123289275,4134,5989,1,355,0,40,928,24,421,0
56459,25,2,2,3.1927823174886907,4068,,2,294,0,18,338,20,414,0
62849,443,2,6,0.9419816930571304,1280,8180,5,112,5,6,961,15,492,0
38040,443,2,4,0.32252231076995197,7934,4489,0,411,1,17,91,16,1498,0
35198,53,1,3,1.1075232692801669,8018,5247,5,250,1,29,726,44,1256,0
63529,110,0,6,0.2996718171268222,2443,4204,2,354,4,7,1462,7,773,0
30552,80,1,1,0.624496834377328,659,,0,123,2,26,934,13,1402,1
52189,80,0,4,0.3179002109179365,9082,1922,4,497,3,34,146,17,988,0
44810,443,2,4,0.22845227855892736,6783,3410,3,1,5,8,1389,18,1248,0
60128,110,1,2,1.007141100706979,9513,5446,3,281,2,,509,3,704,0
18551,21,1,4,0.6381851300879257,4831,4844,0,297,3,39,809,15,1482,0
2852,22,0,5,1.5369815469409258,2249,3612,5,457,3,22,1071,17,235,0
57183,80,2,3,2.2040439576044832,8050,5206,5,107,2,7,1304,24,273,0
13119,443,0,5,1.8017602670009847,2186,534,4,434,3,47,905,19,1110,0
34960,21,0,5,0.16125482688086468,514,9091,4,164,4,21,1036,39,1368,0
33442,53,1,3,3.394369672414861,3566,2243,5,327,1,46,503,,845,0
40483,21,2,6,4.113443206683634,7761,5096,3,292,3,42,785,,197,0
15037,21,1,0,0.2351134224607605,8018,5574,4,483,2,14,586,7,1350,0
21374,22,0,1,0.6743899122260378,5529,5905,4,361,0,39,61,39,516,0
5720,53,2,5,5.79492353199122,2395,1733,1,184,3,34,748,15,989,0
18856,53,0,0,1.856664453105525,258,7397,2,37,4,32,848,30,733,0
58735,21,2,5,1.3742250308840216,7794,5906,1,265,1,12,238,4,1035,0
51663,80,1,3,3.5237194667806317,2848,2614,0,448,1,20,518,42,1248,0
14779,80,0,0,1.0427538700557375,176,5616,3,292,2,7,1267,23,801,0
65039,53,2,2,1.9309550580181922,7214,432,3,476,1,36,752,37,157,0
29236,80,1,2,0.1953795640834095,3444,2874,2,186,4,5,496,12,264,0
49234,53,2,0,0.684814137422361,,6754,2,22,4,49,1111,30,1048,0
65251,443,0,4,0.8674910838237354,2005,4101,3,395,4,6,719,35,1418,0
5392,80,1,4,1.4452655655848654,8353,,5,152,1,18,711,13,257,0
11019,25,2,5,1.1210655618366334,548,4032,3,331,5,12,1340,26,67,0
10114,443,2,2,2.6433154472617426,3266,1533,1,470,0,34,1058,8,796,0
53531,21,1,6,0.1702950221777526,,,2,111,4,14,838,,763,0
54378,80,0,0,4.50477266064088,,8588,0,482,5,9,1067,15,511,0
7806,22,2,0,2.0479525855358265,5223,6987,4,138,0,11,1318,41,1421,0
62414,25,1,4,3.28946240608521,8072,500,3,166,4,40,596,47,1303,0
30721,22,2,1,0.9469658007296626,2265,3672,3,217,5,47,498,16,515,1
45941,80,1,2,0.3830206177252433,1756,8385,0,199,4,4,1313,42,1480,0
59244,110,0,6,0.1583187634525831,8935,3328,3,57,1,25,1127,19,467,0
37232,80,0,0,1.9572596262802877,3023,9128,1,53,0,28,240,22,782,0
49140,53,1,1,0.8949076761090763,3480,2005,4,467,1,36,413,30,1205,0
56986,80,1,6,0.05155145694016605,,9446,5,44,5,40,548,9,1224,0
17797,22,2,3,,7647,1060,0,325,1,1,348,33,528,1
38730,443,0,3,,,6469,4,134,4,9,477,46,642,0
14822,110,0,4,0.7222079452471988,2773,9838,1,155,4,20,1013,49,714,1
44631,80,1,2,1.0805126857659029,,8197,5,140,1,1,1268,47,1155,0
33310,110,1,1,0.8834624288554389,2442,4832,1,295,0,19,625,,515,1
54100,22,1,0,0.985689637287339,1892,564,1,247,0,45,354,44,1108,1
14721,25,2,5,1.2118345227340486,3661,9426,4,311,3,42,657,28,930,0
36566,21,2,0,2.030360205484626,4408,3883,2,448,5,12,154,,413,0
49880,21,2,1,0.8226171144036851,,5363,0,328,3,4,575,45,122,0
20083,110,0,6,4.2560492874272295,,4269,4,227,3,10,278,,1200,0
33189,53,1,4,0.9516609021587433,233,6887,5,82,4,15,878,,755,1
3802,110,1,2,3.614790434202346,2468,6216,2,423,0,17,627,22,95,0
31483,25,2,3,3.080493891702588,,5825,0,383,0,41,537,16,1388,0
57564,443,2,3,0.08355614834299874,,5499,3,450,3,11,972,,896,0
3153,110,1,3,1.540926632167278,2680,4248,4,232,5,38,1062,6,268,0
19336,80,0,5,1.324267951652679,2459,5438,1,425,5,24,662,19,477,0
9527,443,1,0,1.4188659952704246,4290,3317,1,70,5,6,833,,1487,1
26314,53,0,1,1.376266074977047,3994,6883,3,494,2,30,216,28,803,1
43579,80,0,0,0.010365567194333014,4390,7806,3,499,3,24,1200,42,1200,0
61155,110,1,1,0.714501778769564,6456,,0,477,2,23,1419,,1437,0
10557,80,2,4,2.65392767651955,3580,2508,5,165,5,2,1046,43,268,0
53420,80,0,6,,8889,2618,1,443,4,13,819,32,617,0
41427,53,2,2,4.267843542220538,,6351,0,225,2,16,959,42,1441,0
61458,25,0,3,4.022517242394446,5251,2302,3,46,0,39,944,31,1336,0
63548,443,1,6,0.29406369597362003,3425,1689,3,351,4,40,851,43,469,0
3688,110,1,5,1.1332078241480066,6173,9112,2,72,5,15,1301,36,1100,0
24260,25,0,2,0.39782193748069017,9136,725,0,0,5,8,1444,33,482,1
16698,21,2,6,1.2771339334084066,3399,4971,4,187,4,45,824,14,956,0
41271,22,1,2,0.055070532963368724,2619,8101,3,109,2,5,555,32,189,0
34491,25,2,1,1.6145092217845698,4283,9243,3,488,5,33,914,,124,0
9319,443,0,4,2.937531803268095,6531,,1,337,4,20,525,3,1416,0
57393,21,0,6,0.4344677291460066,,4278,3,106,4,23,1222,35,549,0
54388,80,0,6,2.5807320952628663,8792,229,1,295,5,22,471,22,874,0
62109,443,0,3,0.3516879408400557,4274,,5,53,2,8,448,26,1398,0
13062,22,2,3,4.975900838503634,750,9976,1,294,5,11,687,25,1369,1
55199,53,1,2,1.426722164988605,7104,8184,1,437,1,48,565,16,260,0
19439,443,0,2,3.952695734028438,4141,2867,4,260,5,15,1137,19,546,0
17181,80,0,4,0.3449077943673895,5449,2288,2,477,0,14,446,23,270,0
31564,25,2,3,0.007583507093011921,3730,8238,2,150,5,45,164,10,1388,0
23846,443,1,3,1.6829807009856674,852,804,3,154,1,2,444,6,1236,0
53989,21,2,4,1.0844757713811206,6296,5311,4,85,1,13,809,40,915,0
21467,53,0,1,1.1315657886748332,,4691,3,185,5,31,956,25,798,0
14710,53,2,4,0.0067484890539737385,5927,3135,1,142,2,44,821,15,900,0
9134,22,2,1,2.005302664162267,4079,7985,0,64,2,40,437,35,1347,0
17707,21,0,3,0.9377346013064797,8693,4210,5,405,5,42,1444,,908,0
58070,25,2,0,1.723875584444842,,120,2,426,0,36,1343,25,1303,0
13172,53,1,5,2.3919060160207213,,,5,352,4,1,753,31,848,0
26884,21,1,5,0.050399432052775195,4745,8723,1,5,1,42,174,13,1232,1
24564,53,2,5,2.4103914153639705,6360,4319,3,273,5,42,1433,,1314,0
41537,25,2,2,1.841241119912615,3111,8441,5,461,3,32,1078,16,335,1
50387,80,1,1,3.3551138243640484,6753,7810,1,433,1,19,636,9,134,0
28441,80,0,6,2.803366904880806,6693,7862,3,263,5,8,1192,16,242,0
32045,21,2,0,3.895741503636439,9593,5875,4,360,1,16,1091,5,1010,0
10937,21,0,1,1.9692908861936573,4814,3107,4,320,2,43,153,41,381,0
26335,25,1,1,,2788,4673,1,432,1,22,264,8,178,0
39198,22,0,4,0.22416918603054548,5486,9291,2,110,0,16,1249,18,920,0
57894,25,2,1,1.3323851270094091,9975,1863,2,303,1,,1058,14,310,0
11197,25,0,5,0.8803053606527534,3428,4026,1,231,5,3,777,5,1368,1
54789,25,2,6,1.7007050838885482,894,2071,4,22,0,17,127,25,1162,1
59448,110,0,3,0.42682456402940105,4309,3287,4,238,1,4,125,1,1030,0
42080,21,1,5,0.20361074190295425,7458,5632,3,55,0,45,277,12,1318,0
23946,110,0,6,4.3135965306301856,8879,6523,1,67,4,11,548,22,270,1
12559,21,1,3,0.5112673882622021,6334,5642,4,409,1,48,177,,176,0
35088,22,0,3,0.1772381721718117,3686,2125,2,439,2,36,711,42,511,0
50860,53,0,4,0.13154918514479585,3709,9285,4,498,4,13,438,32,283,0
23005,80,2,4,2.0779062326295974,3404,7949,0,324,2,24,1426,32,380,0
64013,80,0,4,1.078081633247459,7906,,0,409,2,38,775,43,673,0
53898,110,1,5,0.16181083889248726,6875,4523,0,451,1,43,208,34,1321,0
64756,53,2,3,,,5102,4,258,5,28,1094,34,787,0
59324,53,1,0,0.04752737000712659,9854,2342,3,437,0,29,1055,25,1267,1
58215,25,2,5,,6051,1707,5,19,0,20,593,49,254,0
64117,22,1,6,0.07235090627423424,7115,9078,5,476,4,17,581,7,102,0
42098,443,1,1,2.6086636986740803,3387,4851,1,225,3,19,956,40,161,1
10950,443,1,6,0.6646437016769814,7640,4130,1,460,4,39,962,,821,0
46267,22,1,3,1.857412469265046,7457,2983,5,215,2,8,355,40,282,0
54773,80,1,5,1.1821618817109005,4400,6165,1,236,2,41,675,17,262,0
60285,22,2,0,1.545327727244889,5543,917,0,495,4,19,643,18,245,1
32827,25,0,3,4.114169222367874,5535,2448,5,335,0,31,824,31,1135,0
47691,53,0,3,0.7997006193347153,8272,4477,0,467,3,32,1371,45,165,1
15327,53,1,4,2.361866367069038,8643,,0,180,1,6,542,4,1379,1
48738,443,2,2,0.18595536049072425,,3637,0,213,5,37,449,37,1254,1
21270,110,0,1,2.032463250917077,264,5715,4,175,3,46,339,39,1429,0
55760,80,1,2,0.7137757630853226,227,791,3,163,2,19,940,4,1031,0
37857,21,1,6,3.4253393414579274,6650,3977,1,219,4,45,1229,12,943,0
17274,80,2,2,3.3310583046885354,9597,,2,184,4,1,950,43,439,1
36909,25,1,6,0.8740052245498338,,4461,1,265,1,46,461,39,660,0
54818,25,1,0,0.4123182506470273,2526,1757,2,422,2,13,1026,36,967,0
62420,22,1,1,,4165,910,0,311,4,47,576,35,1162,0
52857,443,1,6,0.274096264613779,9077,1823,5,106,1,25,280,49,1378,0
1457,443,0,5,0.15675872975090765,3781,70,1,197,1,33,458,,1136,0
39403,22,2,3,0.7817942324999723,7193,6832,2,475,2,19,1469,,303,0
21224,25,1,1,0.9621681291481683,1769,5167,5,43,0,15,1257,17,1225,1
27347,80,1,5,3.2242879981113077,3458,9630,4,43,0,5,1426,24,938,0
2559,53,1,1,0.34272074712023315,4501,8949,1,74,2,16,1291,13,135,1
63654,25,0,2,0.9444787470014148,7957,3745,1,412,0,46,1266,49,1174,0
57042,53,0,1,1.5656611665116618,,9697,1,140,1,28,746,27,878,0
41335,80,0,6,0.9656492043504323,7058,1979,4,96,3,2,277,20,507,0
19987,25,1,3,0.45998628042764245,5548,7393,5,49,3,36,1427,12,787,0
9181,53,2,1,1.0296155862271406,3006,9734,2,169,3,3,675,42,831,0
42560,53,1,3,1.521783218608835,9035,4889,5,264,4,27,1430,26,1499,0
38024,25,0,2,1.4523797192731465,5010,8702,1,6,5,38,1064,9,956,0
49908,80,0,2,1.0143562565772275,2660,,2,246,2,17,764,2,601,0
24120,443,1,2,0.7334991891738759,1264,1463,3,151,1,38,1339,11,1432,1
36807,22,1,0,,3710,963,3,423,0,39,1000,,817,0
4086,25,2,4,2.0539167143799237,7902,2540,5,328,5,15,146,23,522,0
33320,25,0,3,0.18619936576201224,2517,232,5,38,5,1,1469,2,767,0
61670,22,2,5,0.5874930349779091,8584,,5,182,1,35,519,38,1070,0
58405,53,2,3,1.4956946550131252,5819,2977,5,135,5,32,825,1,1106,0
41928,21,0,1,2.7290382991472004,882,9022,0,18,1,35,1269,47,1226,0
61236,443,0,6,,4042,6734,4,413,1,43,1001,,1282,0
19980,53,0,6,0.29062262163550145,3048,8293,0,118,3,23,1155,41,369,0
50261,21,0,4,2.3086502174314383,6880,8783,3,409,2,18,186,1,335,0
40020,21,1,3,4.899016177551129,6842,3912,5,420,4,24,276,49,1275,0
40507,443,1,4,2.2836826780534074,2639,,1,232,5,44,496,47,433,0
38034,53,0,4,0.35655304594175496,8975,5957,0,159,3,48,841,2,588,0
60358,21,1,3,1.4939256167962898,,7089,5,241,1,35,541,19,1013,0
37922,80,1,3,0.4089221772810725,1127,6887,5,283,0,28,587,47,110,0
40210,110,0,4,0.4750076049358898,5114,2987,4,11,0,9,393,32,842,0
57534,21,2,3,0.9118050411457486,5571,6339,1,470,3,44,1463,24,1494,1
10775,22,1,3,0.746667473650582,4287,3713,4,279,3,5,1401,,1088,0
38263,53,2,5,0.20273372295656378,8543,1637,0,87,5,13,901,,1130,0
25813,443,2,2,0.6390631490559201,7118,990,4,23,2,16,651,15,600,0
59002,22,1,3,0.27825835452812053,3026,5402,1,389,3,14,850,,1290,0
8681,21,2,0,0.8904975808370326,5212,8441,2,479,0,26,1166,7,486,0
17343,22,1,0,2.839082676454739,,1501,3,157,2,24,238,10,1363,0
9083,22,1,2,1.2318249545907733,,7614,3,95,0,20,1195,36,898,0
50697,443,2,5,1.9733679742716894,7565,1738,0,481,3,7,1193,39,448,0
53091,80,2,3,1.3963655091885683,6370,9871,4,251,1,14,381,14,1486,0
29437,110,0,6,0.3367126173255759,6886,9109,1,489,3,28,124,20,831,1
58325,25,1,2,0.2647030616908068,8826,1836,5,268,5,35,879,40,447,1
54594,443,1,2,0.7415273626078823,8484,,5,108,1,22,695,,1250,0
45609,25,0,0,2.566864795685217,9515,8353,5,277,4,44,326,48,610,1
26171,53,1,3,1.4484416341980197,5337,1306,4,388,4,40,1010,24,1006,0
21874,110,1,5,0.4495020539351011,,8093,3,243,1,25,1076,10,729,1
16258,22,2,4,0.04440230249575805,8796,,4,94,5,20,941,,1139,0
34226,25,1,3,2.761839007746529,4042,8819,0,133,1,30,411,36,849,0
14532,53,1,6,3.437335600615169,8690,400,4,426,3,,578,22,1102,1
4742,25,2,5,0.11492982611393532,2132,6985,3,445,3,9,308,1,1319,0
1488,21,2,6,3.344750600485548,9297,5701,1,47,3,22,73,33,619,0
22845,443,2,1,0.9822535630572387,8856,547,4,273,3,32,308,,597,0
36222,22,2,3,0.7961965436355676,3330,4286,0,238,5,45,1026,19,744,0
32263,21,0,4,1.3511645327041282,9989,735,1,324,1,18,564,36,1262,0
59541,53,1,1,1.2284898825426407,678,9753,3,190,4,19,157,43,1277,0
